matches_won,country_id,winner_id
149,KOR,204294
141,KOR,204291
109,KOR,117353
102,KOR,111202
82,KOR,126283
72,KOR,214679
70,KOR,216213
66,KOR,213948
64,KOR,204288
64,KOR,202502
56,KOR,205789
37,KOR,204286
36,KOR,106227
35,KOR,105507
30,KOR,202386
28,KOR,215501
27,KOR,206396
25,KOR,214607
21,KOR,204292
21,KOR,213773
20,KOR,213775
18,KOR,220454
14,KOR,211008
11,KOR,220432
11,KOR,105790
10,KOR,241000
10,KOR,215410
9,KOR,238207
8,KOR,125816
8,KOR,211838
7,KOR,106184
5,KOR,105621
5,KOR,106074
5,KOR,221133
5,KOR,111805
5,KOR,204290
4,KOR,104612
4,KOR,215324
4,KOR,215320
4,KOR,220470
4,KOR,205946
4,KOR,106206
4,KOR,111792
4,KOR,216040
3,KOR,215323
3,KOR,220667
3,KOR,210073
3,KOR,216042
3,KOR,221273
3,KOR,204293
3,KOR,213946
3,KOR,213675
3,KOR,215325
3,KOR,211362
3,KOR,221248
2,KOR,220669
2,KOR,222215
2,KOR,126953
2,KOR,104478
2,KOR,203222
2,KOR,206126
2,KOR,105984
2,KOR,215849
2,KOR,128096
2,KOR,214678
2,KOR,221269
2,KOR,211363
2,KOR,204404
1,KOR,215500
1,KOR,221109
1,KOR,202501
1,KOR,127376
1,KOR,203110
1,KOR,219926
1,KOR,216215
1,KOR,222546
1,KOR,201676
1,KOR,200321
1,KOR,132895
1,KOR,216041
1,KUW,103600
142,LAT,203509
121,LAT,201545
119,LAT,211533
80,LAT,105208
79,LAT,215144
33,LAT,221886
29,LAT,221985
22,LAT,223404
20,LAT,221207
12,LAT,216030
12,LAT,219639
11,LAT,108761
9,LAT,106342
8,LAT,211755
6,LAT,216288
5,LAT,202273
5,LAT,223080
5,LAT,222669
3,LAT,215850
2,LAT,215477
2,LAT,221206
2,LAT,222916
2,LAT,202545
1,LAT,211918
1,LAT,206062
5,LIB,200273
1,LIB,216195
1,LIB,220257
171,LIE,210303
8,LIE,202626
7,LIE,222225
156,LTU,105575
72,LTU,212303
65,LTU,105827
24,LTU,210158
14,LTU,211105
14,LTU,221497
14,LTU,206177
7,LTU,220395
5,LTU,108748
2,LTU,215869
1,LTU,239387
1,LTU,237468
122,LUX,201605
109,LUX,215016
47,LUX,104180
1,LUX,220946
1,LUX,111167
1,MAD,105182
1,MAD,200272
18,MAR,213634
9,MAR,105149
8,MAR,223671
6,MAR,206354
3,MAR,220785
3,MAR,215696
3,MAR,215417
2,MAR,216372
2,MAR,236956
2,MAR,144760
1,MAR,216369
1,MAR,216580
1,MAR,209119
1,MAR,220784
1,MAR,208154
1,MAR,144958
1,MAR,105832
1,MAR,122601
15,MAS,204304
9,MAS,204362
2,MAS,212318
1,MAS,235155
1,MAS,108741
1,MAS,216475
1,MAS,220339
161,MDA,105430
118,MDA,213710
108,MDA,210958
85,MDA,210786
79,MDA,211901
77,MDA,214624
37,MDA,215862
20,MDA,214014
13,MDA,214880
9,MDA,211267
6,MDA,106201
4,MDA,209331
2,MDA,126612
2,MDA,219968
1,MDA,214953
1,MDA,216271
147,MEX,213887
135,MEX,204419
101,MEX,211874
98,MEX,204420
62,MEX,205892
47,MEX,215019
44,MEX,214782
42,MEX,210568
25,MEX,106412
25,MEX,105688
22,MEX,214800
11,MEX,126204
10,MEX,120798
8,MEX,106250
5,MEX,213739
4,MEX,223367
4,MEX,219528
3,MEX,104431
3,MEX,105791
3,MEX,221611
3,MEX,223287
3,MEX,204338
3,MEX,122487
2,MEX,105853
2,MEX,221927
2,MEX,104960
2,MEX,222158
2,MEX,104136
2,MEX,221418
2,MEX,125808
2,MEX,118337
2,MEX,222351
2,MEX,214528
1,MEX,221420
1,MEX,205770
1,MEX,127139
1,MEX,215839
1,MEX,213741
1,MEX,210808
1,MEX,205869
1,MEX,101339
1,MEX,216313
1,MEX,124015
1,MEX,216311
1,MEX,216308
1,MEX,105330
1,MEX,216306
1,MEX,220156
1,MEX,126375
1,MEX,223368
1,MEX,222048
1,MEX,221933
1,MEX,215838
1,MEX,106394
1,MEX,222049
1,MEX,207967
1,MEX,215247
1,MGL,223132
1,MGL,223131
134,MKD,211227
21,MKD,213827
1,MKD,105662
28,MLT,220532
21,MLT,209712
14,MLT,221014
129,MNE,203575
27,MNE,211562
7,MNE,105843
4,MNE,215864
1,MNE,200437
55,MON,105714
16,MON,200031
5,MON,104112
1,MON,103531
3,MRI,216366
1,MRI,211858
4,NAM,210640
227,NED,201551
153,NED,204246
139,NED,202428
133,NED,202480
126,NED,104898
123,NED,202457
122,NED,206183
115,NED,206045
101,NED,134868
96,NED,215480
83,NED,204377
80,NED,122298
73,NED,215996
60,NED,126646
58,NED,220770
57,NED,104997
55,NED,220491
54,NED,220732
53,NED,125847
48,NED,202874
42,NED,215031
42,NED,105217
39,NED,216170
38,NED,220613
36,NED,105691
34,NED,215349
29,NED,220560
25,NED,207411
25,NED,206184
24,NED,105172
24,NED,201414
22,NED,200465
18,NED,215658
18,NED,215654
16,NED,220304
15,NED,211159
14,NED,133835
13,NED,216395
12,NED,219831
12,NED,211775
12,NED,216054
12,NED,215705
11,NED,221994
11,NED,104235
11,NED,222276
9,NED,211160
9,NED,216191
8,NED,210336
6,NED,216028
6,NED,105388
6,NED,221019
6,NED,210335
5,NED,105014
5,NED,105690
4,NED,104627
4,NED,216031
4,NED,104619
3,NED,122644
3,NED,215350
3,NED,216226
3,NED,223425
3,NED,105323
2,NED,215478
2,NED,222340
2,NED,215392
2,NED,200242
2,NED,222017
2,NED,223380
2,NED,208334
2,NED,105801
2,NED,215254
2,NED,222748
2,NED,228109
2,NED,216284
1,NED,105470
1,NED,214201
1,NED,221568
1,NED,105646
1,NED,222274
1,NED,220459
1,NED,236989
1,NED,221400
1,NED,105986
1,NED,127037
1,NED,215261
1,NED,210775
1,NED,222275
1,NED,127038
1,NED,122667
1,NED,239412
1,NED,221730
1,NED,223309
1,NED,125848
1,NED,207764
1,NED,209742
1,NED,223418
1,NED,215703
1,NED,223422
1,NGA,238201
4,NGR,205356
4,NGR,220736
1,NGR,205192
1,NGR,211888
1,NGR,205658
1,NGR,215761
1,NGR,215759
1,NGR,206299
1,NLD,239166
186,NOR,134770
134,NOR,205918
107,NOR,213628
94,NOR,214935
58,NOR,126340
37,NOR,214934
21,NOR,215684
7,NOR,214520
2,NOR,216376
2,NOR,108734
1,NOR,222873
1,NOR,220793
1,NOR,220955
1,NOR,215683
1,NOR,215689
1,NOR,216377
1,NOR,215686
1,NOR,214952
1,NOR,206716
1,NOR,127832
1,NOR,202382
67,NZL,212805
55,NZL,104907
45,NZL,201523
20,NZL,204356
10,NZL,208577
9,NZL,110686
9,NZL,213674
9,NZL,221173
4,NZL,206358
3,NZL,105030
2,NZL,223159
1,NZL,208055
1,NZL,110758
102,OMA,201618
6,PAK,103499
6,PAK,210173
4,PAK,103529
2,PAK,210174
2,PAK,210166
1,PAK,221823
1,PAK,120792
1,PAK,223054
2,PAN,212260
1,PAN,221975
1,PAN,221819
125,PAR,202705
94,PAR,206329
84,PAR,206332
30,PAR,216150
11,PAR,220844
10,PAR,220845
3,PAR,205831
3,PAR,220804
2,PAR,209226
2,PAR,206579
1,PAR,211947
1,PAR,200621
1,PAR,221289
1,PAR,220579
1,PAR,209225
1,PAR,220826
1,PAR,137018
98,PER,122669
31,PER,215375
29,PER,126190
16,PER,105273
8,PER,215784
8,PER,222305
6,PER,105456
5,PER,221834
5,PER,106410
2,PER,210947
2,PER,221836
2,PER,221332
2,PER,138485
1,PER,201683
1,PER,122635
1,PER,105935
1,PER,214369
12,PHI,104604
7,PHI,210951
5,PHI,215857
3,PHI,202165
3,PHI,210046
3,PHI,106150
2,PHI,200460
2,PHI,108717
1,PHI,223135
15,PHL,223253
62,PNG,214905
3,POC,221803
1,POC,215859
1,POC,221811
189,POL,128034
169,POL,211684
148,POL,111794
137,POL,202663
99,POL,203514
98,POL,201565
94,POL,216347
80,POL,201524
68,POL,201474
59,POL,210870
59,POL,205056
55,POL,216579
52,POL,216081
47,POL,105668
47,POL,104308
42,POL,200390
38,POL,203518
31,POL,215110
27,POL,202483
24,POL,221243
19,POL,105399
18,POL,215971
17,POL,215970
16,POL,214784
15,POL,215424
14,POL,214074
14,POL,215645
13,POL,202616
13,POL,215999
12,POL,211682
11,POL,207415
11,POL,205138
10,POL,214985
8,POL,105152
8,POL,109318
7,POL,223336
7,POL,214882
7,POL,126166
6,POL,120922
5,POL,215973
5,POL,215013
5,POL,126591
5,POL,105066
4,POL,211683
4,POL,223436
3,POL,214433
3,POL,126590
3,POL,215619
3,POL,144742
3,POL,239413
2,POL,209852
2,POL,208733
2,POL,220966
2,POL,202560
2,POL,222940
1,POL,206893
1,POL,106149
1,POL,202559
1,POL,209910
1,POL,213663
1,POL,215792
1,POL,209019
1,POL,222163
1,POL,214435
1,POL,126158
1,POL,215972
1,POL,215848
1,POL,103876
1,POL,126372
1,POL,208491
1,POL,103997
1,POL,237459
1,POL,215168
1,POL,202841
1,POL,239484
1,POL,239482
1,POL,215167
1,POL,209874
1,POL,126200
1,POL,222508
168,POR,105155
141,POR,105671
109,POR,105311
97,POR,106393
90,POR,216055
88,POR,213721
87,POR,106249
84,POR,123819
47,POR,201646
42,POR,201547
20,POR,220361
17,POR,132686
15,POR,215735
14,POR,210913
8,POR,132310
7,POR,110468
7,POR,216294
6,POR,214311
6,POR,221164
5,POR,210914
5,POR,122368
5,POR,210821
4,POR,104523
3,POR,221393
2,POR,221675
2,POR,206447
2,POR,210660
2,POR,204320
2,POR,109694
2,POR,144909
2,POR,215800
2,POR,220362
1,POR,219461
1,POR,222192
1,POR,221950
1,POR,202419
1,POR,206448
1,POR,218313
1,POR,220806
1,POR,208426
1,POR,216212
1,POR,221718
1,POR,122369
1,POR,206425
1,POR,221285
1,POR,105102
1,POR,210661
114,PUR,201620
3,PUR,212281
2,PUR,215786
1,PUR,200619
1,PUR,200620
1,REU,215363
169,ROU,211646
164,ROU,213780
161,ROU,211713
155,ROU,210705
152,ROU,202669
148,ROU,211817
142,ROU,105657
136,ROU,214691
136,ROU,213584
135,ROU,201594
134,ROU,202456
133,ROU,202578
128,ROU,214600
128,ROU,213779
127,ROU,203586
126,ROU,202596
124,ROU,202536
122,ROU,201514
116,ROU,201593
112,ROU,210645
110,ROU,214480
104,ROU,211098
103,ROU,206255
101,ROU,214599
91,ROU,211342
88,ROU,201512
87,ROU,203095
83,ROU,211099
77,ROU,214653
63,ROU,201567
62,ROU,210658
62,ROU,211654
62,ROU,214860
61,ROU,220494
58,ROU,206427
58,ROU,202671
52,ROU,210776
52,ROU,203588
50,ROU,214821
49,ROU,211898
45,ROU,214598
31,ROU,104494
31,ROU,202262
31,ROU,202595
28,ROU,106021
25,ROU,221542
22,ROU,202594
18,ROU,215448
17,ROU,216559
15,ROU,211930
12,ROU,222703
11,ROU,220555
11,ROU,203589
9,ROU,221168
9,ROU,202593
8,ROU,214487
8,ROU,205556
8,ROU,215239
8,ROU,215966
8,ROU,215215
8,ROU,220562
6,ROU,223120
6,ROU,221182
6,ROU,221714
5,ROU,239393
5,ROU,106129
5,ROU,220485
4,ROU,126102
4,ROU,222859
4,ROU,216101
4,ROU,213806
4,ROU,215338
4,ROU,214822
4,ROU,213785
4,ROU,215450
3,ROU,206057
3,ROU,200263
3,ROU,220484
3,ROU,105331
3,ROU,215026
3,ROU,222579
2,ROU,126613
2,ROU,132958
2,ROU,222578
2,ROU,219833
2,ROU,214125
2,ROU,103812
2,ROU,209418
2,ROU,133946
2,ROU,202150
2,ROU,121497
2,ROU,223331
2,ROU,222745
2,ROU,214918
2,ROU,200096
2,ROU,111163
1,ROU,216132
1,ROU,138353
1,ROU,215569
1,ROU,207660
1,ROU,105734
1,ROU,202210
1,ROU,213716
1,ROU,133945
1,ROU,105508
1,ROU,206470
1,ROU,220635
1,ROU,220035
1,ROU,221713
1,ROU,106278
1,ROU,200703
1,ROU,214707
1,ROU,222847
1,ROU,222504
1,ROU,106389
1,ROU,213807
1,ROU,221183
157,RSA,144750
140,RSA,202581
110,RSA,104731
47,RSA,105434
22,RSA,216373
12,RSA,210629
12,RSA,221996
12,RSA,214503
9,RSA,120401
8,RSA,104765
7,RSA,202615
7,RSA,202647
7,RSA,105707
4,RSA,216419
2,RSA,211129
2,RSA,220814
2,RSA,221476
2,RSA,214501
2,RSA,105547
2,RSA,202475
2,RSA,205652
2,RSA,239469
1,RSA,221451
1,RSA,239468
1,RSA,222712
1,RSA,216362
1,RSA,216418
1,RSA,105251
1,RSA,206776
1,RSA,211135
1,RSA,222709
1,RSA,220817
1,RSA,209278
1,RSA,214496
1,RSA,207809
1,RSA,209880
249,RUS,106421
227,RUS,126094
188,RUS,111575
167,RUS,206368
165,RUS,206420
157,RUS,215020
148,RUS,105539
144,RUS,205873
140,RUS,201613
136,RUS,203537
136,RUS,214643
136,RUS,202443
134,RUS,106234
130,RUS,213737
127,RUS,214020
125,RUS,106072
124,RUS,202701
124,RUS,203379
122,RUS,214939
121,RUS,214741
120,RUS,212053
120,RUS,201554
120,RUS,214082
120,RUS,211856
117,RUS,202491
116,RUS,214546
113,RUS,214181
110,RUS,203569
108,RUS,201499
107,RUS,104559
105,RUS,203572
103,RUS,106348
100,RUS,212001
98,RUS,211809
95,RUS,210672
95,RUS,126128
93,RUS,213533
92,RUS,202672
91,RUS,215234
91,RUS,215713
90,RUS,203542
90,RUS,201516
88,RUS,214863
88,RUS,205969
85,RUS,201320
83,RUS,220435
79,RUS,214343
79,RUS,219875
79,RUS,104505
78,RUS,215218
77,RUS,201505
76,RUS,215872
76,RUS,205759
75,RUS,104022
75,RUS,211876
73,RUS,203474
73,RUS,216134
72,RUS,214868
70,RUS,206371
70,RUS,221178
70,RUS,201329
69,RUS,200303
67,RUS,205606
64,RUS,214812
62,RUS,215177
61,RUS,220391
60,RUS,214962
60,RUS,202506
59,RUS,201455
59,RUS,201671
59,RUS,220589
57,RUS,221073
55,RUS,105723
55,RUS,221209
54,RUS,203540
53,RUS,213976
53,RUS,214047
52,RUS,214975
49,RUS,202529
49,RUS,216299
49,RUS,221247
48,RUS,216139
47,RUS,202445
46,RUS,203236
45,RUS,221237
43,RUS,216179
43,RUS,201532
43,RUS,216287
43,RUS,219792
42,RUS,201668
41,RUS,220259
40,RUS,123809
40,RUS,221406
39,RUS,215976
38,RUS,201485
38,RUS,211524
38,RUS,206404
37,RUS,222919
36,RUS,221407
36,RUS,104628
36,RUS,206116
36,RUS,214766
35,RUS,211266
34,RUS,222965
33,RUS,221210
31,RUS,213896
31,RUS,104729
30,RUS,214504
30,RUS,214517
29,RUS,105897
29,RUS,215155
29,RUS,202667
27,RUS,103863
27,RUS,215372
27,RUS,126185
26,RUS,221395
26,RUS,201479
26,RUS,221236
26,RUS,214180
25,RUS,206028
25,RUS,144984
25,RUS,221557
24,RUS,201345
24,RUS,211925
23,RUS,214182
23,RUS,220276
23,RUS,213857
22,RUS,221059
22,RUS,207608
22,RUS,214804
21,RUS,216180
20,RUS,221688
20,RUS,215733
19,RUS,214809
19,RUS,203538
19,RUS,200553
19,RUS,206002
19,RUS,106330
18,RUS,215071
18,RUS,221086
18,RUS,215232
17,RUS,221324
17,RUS,214543
17,RUS,214995
16,RUS,214514
16,RUS,212005
16,RUS,223164
15,RUS,201515
13,RUS,221043
13,RUS,215015
12,RUS,111193
12,RUS,216136
12,RUS,106051
12,RUS,104707
12,RUS,215978
11,RUS,221348
11,RUS,123847
11,RUS,104980
11,RUS,221119
11,RUS,214185
11,RUS,211959
11,RUS,106273
10,RUS,221325
10,RUS,221074
10,RUS,215245
10,RUS,216089
10,RUS,220644
10,RUS,213870
10,RUS,215291
9,RUS,214273
9,RUS,200764
9,RUS,220697
9,RUS,104098
8,RUS,220672
8,RUS,215176
8,RUS,207686
8,RUS,220390
8,RUS,202526
8,RUS,221203
8,RUS,214340
7,RUS,105892
7,RUS,105958
7,RUS,214515
7,RUS,216371
7,RUS,211584
7,RUS,221352
7,RUS,206187
6,RUS,126169
6,RUS,213951
6,RUS,220175
6,RUS,200070
6,RUS,233718
6,RUS,211430
6,RUS,207609
6,RUS,221216
6,RUS,211376
5,RUS,221058
5,RUS,211824
5,RUS,214658
5,RUS,106053
5,RUS,203442
5,RUS,202620
5,RUS,239158
5,RUS,214994
5,RUS,216105
5,RUS,222599
5,RUS,214175
4,RUS,211825
4,RUS,220590
4,RUS,222297
4,RUS,220515
4,RUS,106215
4,RUS,206133
4,RUS,223325
4,RUS,215236
4,RUS,220953
4,RUS,222961
4,RUS,105533
4,RUS,244077
4,RUS,214511
3,RUS,222598
3,RUS,214259
3,RUS,213977
3,RUS,221278
3,RUS,217897
3,RUS,105645
3,RUS,240999
3,RUS,214339
3,RUS,238204
3,RUS,215116
3,RUS,220775
3,RUS,214513
3,RUS,220810
3,RUS,203380
3,RUS,111194
2,RUS,214221
2,RUS,222785
2,RUS,220503
2,RUS,219932
2,RUS,220398
2,RUS,216114
2,RUS,222155
2,RUS,219862
2,RUS,208230
2,RUS,122272
2,RUS,221462
2,RUS,215129
2,RUS,221856
2,RUS,215920
2,RUS,223670
2,RUS,105545
2,RUS,214938
2,RUS,201438
2,RUS,222044
2,RUS,221346
2,RUS,200594
2,RUS,220899
2,RUS,214192
2,RUS,220585
2,RUS,221113
2,RUS,144890
2,RUS,213921
2,RUS,223302
2,RUS,207649
2,RUS,215464
2,RUS,215024
2,RUS,224483
2,RUS,223018
2,RUS,220584
2,RUS,223289
1,RUS,223061
1,RUS,211712
1,RUS,206281
1,RUS,215235
1,RUS,220246
1,RUS,126720
1,RUS,132204
1,RUS,223178
1,RUS,222924
1,RUS,221952
1,RUS,223109
1,RUS,223307
1,RUS,221350
1,RUS,219640
1,RUS,220656
1,RUS,223290
1,RUS,221358
1,RUS,111443
1,RUS,200130
1,RUS,214094
1,RUS,214289
1,RUS,215803
1,RUS,221560
1,RUS,221208
1,RUS,223145
1,RUS,230883
1,RUS,220407
1,RUS,225865
1,RUS,221398
1,RUS,222962
1,RUS,223056
1,RUS,134834
1,RUS,238206
1,RUS,105886
1,RUS,221313
1,RUS,207294
1,RUS,213792
1,RUS,221721
1,RUS,223058
1,RUS,239451
1,RUS,221347
1,RUS,222065
1,RUS,221375
1,RUS,203536
1,RUS,215598
1,RUS,105824
1,RUS,218328
1,RUS,233742
1,RUS,104783
1,RUS,201371
1,RUS,222793
1,RUS,221238
26,SAM,210871
3,SGP,221105
1,SGP,221813
1,SGP,221824
34,SIN,210740
7,SIN,215858
4,SIN,215091
186,SLO,214461
167,SLO,201657
162,SLO,105641
147,SLO,203435
135,SLO,104882
134,SLO,105379
131,SLO,211967
119,SLO,201555
101,SLO,215219
80,SLO,214460
51,SLO,211738
48,SLO,220713
46,SLO,220662
41,SLO,104813
38,SLO,221139
37,SLO,222458
33,SLO,201656
28,SLO,221151
13,SLO,203457
13,SLO,215967
13,SLO,216038
10,SLO,213744
6,SLO,106247
5,SLO,221140
4,SLO,105587
2,SLO,230885
2,SLO,223445
2,SLO,214147
2,SLO,214026
2,SLO,221261
1,SLO,144753
1,SLO,216008
1,SLO,133773
1,SLO,220463
1,SLO,223441
1,SLO,126473
1,SLO,223337
1,SLO,202088
1,SLO,133766
1,SLO,215760
1,SLO,220527
1,SLO,223308
230,SRB,104925
173,SRB,105936
165,SRB,111513
138,SRB,211411
137,SRB,110748
137,SRB,105583
136,SRB,203429
134,SRB,211407
125,SRB,211412
121,SRB,200175
117,SRB,211736
115,SRB,210337
111,SRB,202434
110,SRB,105905
99,SRB,106353
92,SRB,104678
90,SRB,206049
89,SRB,215337
71,SRB,203303
59,SRB,105181
54,SRB,204301
50,SRB,104386
43,SRB,216007
37,SRB,220430
33,SRB,106311
27,SRB,214660
27,SRB,201347
25,SRB,203349
23,SRB,105677
23,SRB,215393
22,SRB,210781
19,SRB,215293
19,SRB,220556
19,SRB,201570
16,SRB,220822
16,SRB,220429
16,SRB,215905
14,SRB,206051
12,SRB,201421
11,SRB,106358
11,SRB,220085
11,SRB,215296
10,SRB,214601
10,SRB,216565
9,SRB,105661
8,SRB,223343
6,SRB,221108
6,SRB,201587
6,SRB,105831
5,SRB,203488
5,SRB,221435
4,SRB,215578
4,SRB,212010
4,SRB,239476
3,SRB,202327
3,SRB,236957
3,SRB,209098
3,SRB,220063
3,SRB,214704
3,SRB,213924
3,SRB,239384
2,SRB,233746
2,SRB,216563
2,SRB,214283
2,SRB,216335
2,SRB,215294
2,SRB,206259
2,SRB,206217
2,SRB,214519
1,SRB,214747
1,SRB,138688
1,SRB,220294
1,SRB,239490
1,SRB,220660
1,SRB,222542
1,SRB,206258
1,SRB,220661
1,SRB,215297
1,SRB,214655
1,SRB,106046
1,SRB,214703
1,SRB,239474
1,SRB,238067
1,SRB,216087
1,SRB,221175
1,SRB,104306
1,SRB,105440
44,SRI,220453
4,SRI,214617
3,SRI,212244
2,SRI,221852
2,SRI,134886
2,SRI,212294
1,SRI,104631
1,SRI,221854
1,SRI,214616
183,SUI,105967
181,SUI,202424
157,SUI,213525
151,SUI,203530
149,SUI,213837
146,SUI,103819
123,SUI,215259
121,SUI,202505
120,SUI,214826
118,SUI,206175
117,SUI,201527
106,SUI,104527
105,SUI,206419
104,SUI,203326
99,SUI,215899
97,SUI,214119
94,SUI,211557
73,SUI,144817
72,SUI,200067
71,SUI,215138
67,SUI,215111
63,SUI,201490
59,SUI,215697
54,SUI,211821
53,SUI,201670
53,SUI,220489
50,SUI,103843
47,SUI,214930
45,SUI,106310
44,SUI,215472
40,SUI,105161
40,SUI,216045
36,SUI,202631
34,SUI,105928
34,SUI,206144
32,SUI,221386
29,SUI,210108
26,SUI,215712
25,SUI,220593
24,SUI,214980
24,SUI,220769
23,SUI,104847
22,SUI,215021
21,SUI,221254
20,SUI,201472
18,SUI,105757
17,SUI,221062
13,SUI,214372
13,SUI,134472
12,SUI,215589
12,SUI,211884
11,SUI,215796
11,SUI,208502
10,SUI,214455
10,SUI,215881
10,SUI,213526
7,SUI,233738
7,SUI,126627
5,SUI,106391
5,SUI,216173
5,SUI,221159
4,SUI,214971
3,SUI,214827
3,SUI,232447
3,SUI,132573
3,SUI,215473
3,SUI,206418
2,SUI,105369
2,SUI,132575
2,SUI,207605
2,SUI,209857
1,SUI,215302
1,SUI,144919
1,SUI,223064
1,SUI,200329
1,SUI,144908
1,SUI,125842
1,SUI,211282
1,SUI,221161
1,SUI,221156
1,SUI,214824
1,SUI,215559
186,SVK,214149
176,SVK,106075
171,SVK,105413
159,SVK,105613
133,SVK,105041
132,SVK,211685
127,SVK,205875
126,SVK,106110
125,SVK,105373
121,SVK,203533
118,SVK,214295
110,SVK,202450
108,SVK,201568
89,SVK,201495
89,SVK,202636
89,SVK,144684
79,SVK,202922
73,SVK,201517
69,SVK,215077
69,SVK,203428
60,SVK,201649
57,SVK,127760
45,SVK,214123
40,SVK,214750
32,SVK,214716
32,SVK,213879
28,SVK,201290
28,SVK,220160
28,SVK,213594
26,SVK,211323
23,SVK,221150
22,SVK,221382
18,SVK,221309
15,SVK,215505
13,SVK,211310
12,SVK,215607
9,SVK,216033
8,SVK,213016
6,SVK,103938
5,SVK,222705
5,SVK,222092
5,SVK,200403
4,SVK,216084
4,SVK,126979
4,SVK,106307
4,SVK,221154
4,SVK,233743
3,SVK,220292
3,SVK,202315
3,SVK,232443
3,SVK,234482
3,SVK,210334
3,SVK,222637
2,SVK,214431
2,SVK,214852
2,SVK,221342
2,SVK,220291
2,SVK,235154
2,SVK,214862
1,SVK,220293
1,SVK,216278
1,SVK,126540
1,SVK,215025
1,SVK,213925
1,SVK,220270
1,SVK,223150
1,SVK,221253
1,SVK,202938
1,SVK,222620
1,SVK,241022
1,SVK,221007
1,SVK,239112
1,SVK,105043
1,SVK,117363
170,SWE,111200
156,SWE,144707
132,SWE,211541
126,SWE,213714
122,SWE,202490
104,SWE,214405
87,SWE,201596
74,SWE,214973
69,SWE,208939
65,SWE,206178
49,SWE,105436
47,SWE,210957
44,SWE,211643
41,SWE,204379
40,SWE,216385
36,SWE,214438
33,SWE,105872
29,SWE,206228
28,SWE,215926
25,SWE,204381
20,SWE,214324
20,SWE,221357
17,SWE,220762
13,SWE,219984
12,SWE,111197
12,SWE,220331
12,SWE,201653
12,SWE,106035
11,SWE,110596
10,SWE,105113
10,SWE,106064
10,SWE,215175
9,SWE,144797
9,SWE,204255
9,SWE,221369
8,SWE,216384
8,SWE,223184
7,SWE,105427
6,SWE,220321
4,SWE,221085
4,SWE,233740
4,SWE,122585
3,SWE,214921
3,SWE,200418
3,SWE,220767
3,SWE,134767
3,SWE,126753
3,SWE,213871
3,SWE,213693
2,SWE,212041
2,SWE,222842
2,SWE,215108
2,SWE,200419
2,SWE,111201
2,SWE,215515
2,SWE,202339
2,SWE,110647
2,SWE,214922
2,SWE,126760
2,SWE,219865
2,SWE,220322
1,SWE,221084
1,SWE,126758
1,SWE,103811
1,SWE,222236
1,SWE,222041
1,SWE,205924
1,SWE,133177
1,SWE,220755
1,SWE,221410
1,SWE,221048
1,SWE,200113
1,SWE,202432
1,SWE,111784
117,THA,204223
114,THA,202503
93,THA,214277
91,THA,201682
60,THA,211756
38,THA,201679
33,THA,106397
30,THA,213841
29,THA,213828
29,THA,201631
29,THA,201598
25,THA,215186
23,THA,216566
22,THA,206154
21,THA,206151
18,THA,220598
10,THA,204355
9,THA,220392
9,THA,111181
8,THA,220171
8,THA,213826
6,THA,210892
6,THA,211974
5,THA,127143
4,THA,105579
4,THA,200080
4,THA,223005
3,THA,207139
3,THA,215187
3,THA,220597
2,THA,103921
1,THA,219681
1,THA,216291
1,THA,121840
1,THA,111183
1,THA,220393
1,THA,211973
1,THA,127154
1,THA,216290
1,THA,103920
1,THA,206881
1,THA,216329
3,TJK,221828
2,TJK,219422
158,TPE,105359
116,TPE,202693
112,TPE,210926
105,TPE,201444
82,TPE,201578
80,TPE,126555
77,TPE,104229
72,TPE,206111
67,TPE,105738
54,TPE,215314
53,TPE,220466
52,TPE,210931
51,TPE,202358
27,TPE,104499
24,TPE,104251
24,TPE,202359
17,TPE,214587
17,TPE,214589
16,TPE,134120
15,TPE,220500
14,TPE,215315
11,TPE,127187
8,TPE,211694
7,TPE,200318
6,TPE,105850
6,TPE,105448
5,TPE,214588
5,TPE,105006
5,TPE,144726
3,TPE,126556
3,TPE,215579
3,TPE,105490
3,TPE,105946
2,TPE,215319
2,TPE,213751
2,TPE,202052
2,TPE,106396
2,TPE,222390
2,TPE,214591
2,TPE,215038
2,TPE,201384
1,TPE,134113
1,TPE,138640
1,TPE,122262
1,TPE,221745
12,TRI,206091
11,TRI,212272
2,TRI,212165
150,TUN,202460
128,TUN,104291
73,TUN,214032
24,TUN,109734
19,TUN,144826
7,TUN,121411
7,TUN,214450
6,TUN,215474
3,TUN,221974
3,TUN,221764
2,TUN,221767
2,TUN,223448
1,TUN,221777
1,TUN,228913
1,TUN,221402
1,TUN,230130
1,TUN,232893
1,TUN,238083
152,TUR,201664
130,TUR,201666
124,TUR,201701
116,TUR,203534
111,TUR,203567
110,TUR,117356
104,TUR,214507
102,TUR,213998
75,TUR,123795
60,TUR,215879
45,TUR,220309
33,TUR,104947
32,TUR,206227
16,TUR,144985
15,TUR,222803
15,TUR,220356
7,TUR,211689
7,TUR,216569
7,TUR,202557
6,TUR,214359
6,TUR,215575
6,TUR,220173
5,TUR,222893
5,TUR,223118
4,TUR,223283
4,TUR,220797
4,TUR,220588
4,TUR,220751
4,TUR,220279
4,TUR,215439
4,TUR,220297
3,TUR,214924
3,TUR,222762
2,TUR,214000
2,TUR,211962
2,TUR,200565
2,TUR,223119
2,TUR,105551
2,TUR,124126
2,TUR,122589
2,TUR,125833
2,TUR,205949
